Saving Info at : 22:21:16
00:0F:F7:B6:86:B,00:0F:F7:B6:86:B0,18.3278757841,6.33056631312,[-77, -77, -73, -73, -77, -74, -73]
00:0F:F7:B6:86:B,00:0F:F7:B6:86:B0,-14.0474820966,-90.1751709217,[-73, -74, -73, -74, -75, -75, -76]
00:0F:F7:B6:86:B,00:0F:F7:B6:86:B1,18.3278757841,6.33056631312,[-77, -76, -77, -78, -77, -78, -76, -77, -77, -78]
00:0F:F7:B6:86:B,00:0F:F7:B6:86:B1,-14.0474820966,-90.1751709217,[-73, -74, -74, -73, -74, -76, -73, -75, -75]
00:11:21:E0:C7:7,00:11:21:E0:C7:70,-14.0474820966,-90.1751709217,[-89, -89]
DC:9F:DB:FC:39:C,DC:9F:DB:FC:39:C1,18.3278757841,6.33056631312,[-84, -85, -86, -87, -86, -86, -87, -85, -82, -87]
DC:9F:DB:FC:39:C,DC:9F:DB:FC:39:C1,-14.0474820966,-90.1751709217,[-77, -80, -80, -81, -78, -75, -80, -73, -76, -79]
DC:9F:DB:FC:39:C,DC:9F:DB:FC:39:C0,18.3278757841,6.33056631312,[-86, -85, -85, -86, -86, -87, -88, -86, -86, -86]
DC:9F:DB:FC:39:C,DC:9F:DB:FC:39:C0,-14.0474820966,-90.1751709217,[-76, -76, -78, -77, -78, -79, -80, -79, -79, -77]
DC:9F:DB:FC:39:A,DC:9F:DB:FC:39:A0,18.3278757841,6.33056631312,[-95]
00:25:53:A6:55:E,00:25:53:A6:55:E3,18.3278757841,6.33056631312,[-62, -61, -63, -63, -63, -63, -62, -63, -63, -62]
00:25:53:A6:55:E,00:25:53:A6:55:E3,-14.0474820966,-90.1751709217,[-65, -64, -62, -95, -64, -63, -61, -62, -61, -62]
00:17:5A:10:83:E,00:17:5A:10:83:E0,18.3278757841,6.33056631312,[-89, -88]
00:17:5A:10:83:E,00:17:5A:10:83:E0,-14.0474820966,-90.1751709217,[-88]
00:17:5A:10:83:E,00:17:5A:10:83:E1,18.3278757841,6.33056631312,[-87, -89, -88]
00:17:5A:10:83:E,00:17:5A:10:83:E1,-14.0474820966,-90.1751709217,[-88]
00:24:97:84:FF:A,00:24:97:84:FF:A0,18.3278757841,6.33056631312,[-75, -74, -73, -75]
00:24:97:84:FF:A,00:24:97:84:FF:A0,-14.0474820966,-90.1751709217,[-72, -72, -73, -72, -72]
00:24:97:84:FF:A,00:24:97:84:FF:A1,18.3278757841,6.33056631312,[-74, -77, -74, -73, -75, -75, -72, -71]
00:24:97:84:FF:A,00:24:97:84:FF:A1,-14.0474820966,-90.1751709217,[-74, -70, -73, -73, -73, -73, -73]
00:24:C4:1A:B8:3,00:24:C4:1A:B8:31,18.3278757841,6.33056631312,[-70, -67, -68, -67, -68, -67, -67, -67]
00:24:C4:1A:B8:3,00:24:C4:1A:B8:31,-14.0474820966,-90.1751709217,[-69, -72, -69, -71, -72, -71]
00:24:C4:1A:B8:3,00:24:C4:1A:B8:30,18.3278757841,6.33056631312,[-66, -70, -70, -70, -70]
00:24:C4:1A:B8:3,00:24:C4:1A:B8:30,-14.0474820966,-90.1751709217,[-69, -70, -72, -71]
00:24:C4:2D:2C:E,00:24:C4:2D:2C:E0,18.3278757841,6.33056631312,[-71, -68, -70, -70, -69, -68, -70, -69]
00:24:C4:2D:2C:E,00:24:C4:2D:2C:E0,-14.0474820966,-90.1751709217,[-71, -67, -86, -67, -68, -67, -70, -70]
00:24:C4:2D:2C:E,00:24:C4:2D:2C:E1,18.3278757841,6.33056631312,[-70, -68, -68, -68, -68, -70, -70, -70, -69, -70]
00:24:C4:2D:2C:E,00:24:C4:2D:2C:E1,-14.0474820966,-90.1751709217,[-71, -69, -71, -71, -70, -70, -70, -68, -70, -70]
00:12:DA:CB:9C:5,00:12:DA:CB:9C:51,18.3278757841,6.33056631312,[-72, -64, -72, -71, -64, -64]
00:12:DA:CB:9C:5,00:12:DA:CB:9C:51,-14.0474820966,-90.1751709217,[-69, -72, -71, -72, -73, -73, -73]
00:12:DA:CB:9C:5,00:12:DA:CB:9C:50,18.3278757841,6.33056631312,[-73, -64, -71, -64, -64, -65, -65, -64]
00:12:DA:CB:9C:5,00:12:DA:CB:9C:50,-14.0474820966,-90.1751709217,[-72, -71, -72, -73, -73]
00:12:DA:CB:97:3,00:12:DA:CB:97:31,18.3278757841,6.33056631312,[-78, -79, -79, -79, -77]
00:12:DA:CB:97:3,00:12:DA:CB:97:31,-14.0474820966,-90.1751709217,[-75, -73, -73, -77, -75, -75, -75, -74, -76, -76]
00:12:DA:CB:97:3,00:12:DA:CB:97:30,18.3278757841,6.33056631312,[-80]
00:12:DA:CB:97:3,00:12:DA:CB:97:30,-14.0474820966,-90.1751709217,[-75, -75, -76]
00:24:C4:2D:23:A,00:24:C4:2D:23:A0,18.3278757841,6.33056631312,[-68, -70, -71, -69, -70, -69]
00:24:C4:2D:23:A,00:24:C4:2D:23:A0,-14.0474820966,-90.1751709217,[-64, -63, -63, -63, -63, -62, -63, -64]
00:24:C4:2D:23:A,00:24:C4:2D:23:A1,18.3278757841,6.33056631312,[-71, -71, -69, -69, -70, -67, -70]
00:24:C4:2D:23:A,00:24:C4:2D:23:A1,-14.0474820966,-90.1751709217,[-64, -64, -64, -63, -64, -63, -63, -63, -63, -64]
00:11:21:E0:BE:F,00:11:21:E0:BE:F0,18.3278757841,6.33056631312,[-76, -76, -77, -75, -76, -79, -77]
00:11:21:E0:BE:F,00:11:21:E0:BE:F0,-14.0474820966,-90.1751709217,[-75, -74, -79, -79, -75, -78, -76, -78]
00:11:21:E0:BE:F,00:11:21:E0:BE:F1,18.3278757841,6.33056631312,[-79, -76, -77, -76, -75, -78, -76, -77, -76]
00:11:21:E0:BE:F,00:11:21:E0:BE:F1,-14.0474820966,-90.1751709217,[-74, -74, -79, -76, -78, -76, -76, -78, -78, -76]
00:0C:42:3A:F2:C,00:0C:42:3A:F2:C0,-14.0474820966,-90.1751709217,[-93, -92, -91, -92]
00:24:C4:2D:63:A,00:24:C4:2D:63:A0,18.3278757841,6.33056631312,[-79, -81, -80, -81, -80]
00:24:C4:2D:63:A,00:24:C4:2D:63:A0,-14.0474820966,-90.1751709217,[-76, -76, -76]
00:24:C4:2D:63:A,00:24:C4:2D:63:A1,18.3278757841,6.33056631312,[-78, -78, -80]
00:24:C4:2D:63:A,00:24:C4:2D:63:A1,-14.0474820966,-90.1751709217,[-78, -74, -74, -75, -76, -76, -75, -74]
00:11:21:E0:AE:C,00:11:21:E0:AE:C0,18.3278757841,6.33056631312,[-81]
